,time,value,RRI,hf,lf/hf,sdnn,rmssd
566,01:21:23,56,1071.43,957.6654679618822,17.63281388862038,28.995319403416204,18.342683020980427
568,01:21:38,56,1071.43,888.299327160785,19.74832547917996,30.198401369365694,18.552582415548375
570,01:21:58,58,1034.48,804.540493112237,20.760941416515223,30.198401369365694,18.56689384196441
572,01:22:08,62,967.74,719.2649081421893,21.40347491748546,28.96273957895504,18.499603084545214
574,01:22:28,66,909.09,644.0535908237488,21.239561843051433,33.95080144465953,19.499606066141293
576,01:22:48,67,895.52,590.1190845885098,20.364618147407658,41.569081866017626,19.289742383569827
578,01:23:13,67,895.52,563.8061298981609,20.638137260726143,49.11122329021368,19.224483698382855
580,01:23:43,67,895.52,571.2984815673722,21.761635494736698,55.1212400222622,18.92710145235544
582,01:23:58,67,895.52,621.9095243890717,23.818681127837866,60.59663805754866,18.221690203643334
584,01:24:31,67,895.52,726.1803001785653,26.524848049439832,64.56513722701176,17.934151721204547
586,01:25:01,71,845.07,868.7996115250943,30.902954645872665,66.37578518264209,17.716927049622146
588,01:25:11,76,789.47,1036.855642028936,32.039640483983604,72.52293370024272,19.545898572856878
590,01:25:21,67,895.52,1209.7385619791187,31.169781929157544,79.64013594966823,19.972226123457812
592,01:25:31,63,952.38,1389.3747674818935,33.806782246665,80.25576130352367,22.708165797297482
594,01:25:41,62,967.74,1525.570448717092,31.070241698720604,80.64846472240893,23.069836831424958
596,01:25:51,60,1000.0,1603.5514055965966,24.687147912965536,80.18280508046244,23.731311229113768
598,01:26:11,63,952.38,1616.0637751752731,18.750615088650797,78.621586521146,23.84653896078345
600,01:26:21,73,821.92,1576.164156457366,13.631976295743938,78.0260413203339,26.866107964177782
602,01:26:31,69,869.57,1532.786303558614,9.528739642408064,81.13646334693782,27.799113258504914
604,01:26:46,64,937.5,1494.3339800292094,7.115282352400054,81.37785760015952,27.845638357024676
606,01:26:56,62,967.74,1482.651556319606,5.382874261386939,78.6581881773725,28.892162661616492
608,01:27:11,64,937.5,1546.8613432854656,4.480506984059455,75.10248110904656,29.433660724984062
610,01:27:21,70,857.14,1690.4082371790487,4.053603136567725,73.33488941221664,30.004637294652863
612,01:27:36,72,833.33,1897.483927510034,3.9330226763091094,73.75246917734418,30.454060920189477
614,01:27:46,75,800.0,2132.981319324658,4.000872778412213,75.04945672756095,30.470934997007173
616,01:27:56,75,800.0,2373.976689696518,4.149600774860819,74.3631560351644,30.32015083964417
618,01:28:06,70,857.14,2558.349880498319,4.312058961204793,69.6137414481377,30.14084692010535
620,01:28:26,67,895.52,2671.644063547763,4.633234446563574,61.63948184799899,31.906896701855178
622,01:28:46,69,869.57,2697.827808279912,5.1414429366962615,55.48943333166584,31.07889128771277
624,01:29:06,67,895.52,2662.499574119536,5.608290181729441,54.26907373110999,30.925816373498474
626,01:29:16,63,952.38,2580.5542447478842,6.335323402208828,54.57173987383161,31.501933921845595
628,01:29:31,74,810.81,2494.1574745399225,7.137847053004227,55.31526752522992,33.12063155638607
630,01:29:51,70,857.14,2409.6852954640713,7.881859666991082,56.70475520354424,35.00540911554868
632,01:30:01,67,895.52,2328.5443195529197,8.543281828629018,56.882570888253134,34.9917910781535
634,01:30:11,63,952.38,2247.40134413899,8.582587503719132,57.115704583247656,35.40719481825634
636,01:30:21,61,983.61,2149.3762356357915,7.80248304050415,58.97668708005542,34.986592154884775
638,01:30:41,60,1000.0,2038.8632463430731,6.812755454877784,60.91511374035183,34.661737329422444
640,01:31:01,60,1000.0,1890.4590059474658,5.51700759076307,61.33008643431718,32.70162050531241
642,01:31:26,61,983.61,1719.897247385265,4.33773500986436,64.1059663420891,32.07665194498952
