,time,value,RRI,hf,lf/hf,sdnn,rmssd
424,01:04:52,70,857.14,146.13010770345306,1.3597685603734402,33.92353227902003,19.053386061489526
425,01:04:57,73,821.92,,,,
426,01:05:07,74,810.81,158.3587618974689,1.3726861213324866,35.361630946896234,18.414615812180394
427,01:05:12,76,789.47,,,,
428,01:05:17,79,759.49,163.4139533035455,1.2906868397519238,38.41171880548743,18.581853228022098
429,01:05:22,78,769.23,,,,
430,01:05:27,79,759.49,165.3914953838168,1.2115789930214138,44.36604055043056,18.760866565425868
431,01:05:42,77,779.22,,,,
432,01:05:57,76,789.47,162.63061835599234,1.1379942558940552,49.26513308618987,18.86967310965683
433,01:06:07,79,759.49,,,,
434,01:06:17,76,789.47,153.34281317527103,1.007844395192288,53.73560792606401,19.06780725383461
435,01:06:22,74,810.81,,,,
436,01:06:27,73,821.92,143.1525493790392,0.878541129323003,55.99117174727328,19.614574495845204
437,01:06:32,72,833.33,,,,
438,01:06:42,71,845.07,145.99231586130165,0.8660047810931475,56.753959572735305,19.41486974838973
439,01:06:47,69,869.57,,,,
440,01:06:52,67,895.52,177.28113949823805,1.0499743759902926,56.880123081757816,19.798989254762578
441,01:06:57,66,909.09,,,,
442,01:07:07,65,923.08,249.13085351284812,1.5090204401292648,57.09175350580281,20.060443562353434
443,01:07:17,67,895.52,,,,
444,01:07:22,70,857.14,371.0954860376474,2.385830566015949,57.370298140542154,20.18227879975451
445,01:07:27,72,833.33,,,,
446,01:07:32,74,810.81,523.6920151335644,3.688877380527761,57.238462316586975,21.188577496531725
447,01:07:37,67,895.52,,,,
448,01:07:42,63,952.38,728.2279383005188,5.882552539023823,57.70874114951065,23.60724940542197
449,01:07:47,62,967.74,,,,
450,01:07:52,65,923.08,945.0427933524811,8.425540387911145,58.87807519591236,24.618266737178253
451,01:07:57,67,895.52,,,,
